'HH:MM:SS.SSS', 'HR(%)', 'T1(C)', 'P(hPa)','T2(C)'
12:44:11.744,53.58,22.87,1008.49,22.65
12:44:12.776,53.6,22.95,1008.55,22.67
12:44:13.806,53.57,22.95,1008.55,22.65
12:44:14.831,53.56,22.93,1008.54,22.66
12:44:15.859,53.65,22.91,1008.56,22.66
12:44:16.892,53.63,22.93,1008.56,22.65
12:44:17.881,53.61,22.91,1008.53,22.63
12:44:18.913,53.64,22.95,1008.58,22.64
12:44:19.942,53.66,22.95,1008.54,22.63
12:44:20.971,53.64,22.87,1008.54,22.62
12:44:22.000,53.76,22.95,1008.56,22.61
12:44:23.034,53.7,22.89,1008.53,22.61
12:44:24.024,53.74,22.93,1008.57,22.61
12:44:25.052,53.71,22.91,1008.53,22.62
12:44:26.079,53.7,22.89,1008.54,22.63
12:44:27.108,53.61,22.91,1008.57,22.64
12:44:28.136,53.62,22.91,1008.53,22.59
12:44:29.167,53.65,22.93,1008.53,22.59
12:44:30.198,53.72,22.89,1008.55,22.55
12:44:31.182,53.55,22.89,1008.55,22.54
12:44:32.213,53.62,22.91,1008.53,22.51
12:44:33.241,53.65,22.93,1008.55,22.52
12:44:34.273,53.58,22.95,1008.58,22.51
12:44:35.301,53.59,22.82,1008.55,22.51
12:44:36.327,53.57,22.86,1008.54,22.5
12:44:37.355,53.55,22.84,1008.54,22.52
12:44:38.337,53.63,22.82,1008.57,22.52
12:44:39.364,53.57,22.84,1008.54,22.52
12:44:40.390,53.6,22.84,1008.52,22.52
12:44:41.421,53.58,22.82,1008.53,22.53
12:44:42.450,53.58,22.84,1008.55,22.51
12:44:43.477,53.55,22.86,1008.52,22.45
12:44:44.506,53.57,22.86,1008.53,22.46
12:44:45.534,53.55,22.82,1008.58,22.49
12:44:46.518,53.6,22.84,1008.56,22.47
12:44:47.545,53.63,22.89,1008.57,22.47
12:44:48.574,53.57,22.89,1008.58,22.47
12:44:49.606,53.7,22.89,1008.54,22.46
12:44:50.634,53.69,22.87,1008.54,22.48
12:44:51.667,53.75,22.84,1008.56,22.47
12:44:52.700,53.67,22.87,1008.51,22.47
12:44:53.683,53.71,22.87,1008.56,22.48
12:44:54.745,53.63,22.89,1008.53,22.49
12:44:55.733,53.69,22.89,1008.55,22.5
12:44:56.762,53.66,22.87,1008.53,22.51
12:44:57.794,53.74,22.84,1008.51,22.5
12:44:58.824,53.67,22.84,1008.53,22.5
12:44:59.855,53.78,22.84,1008.54,22.5
12:45:00.837,53.71,22.8,1008.54,22.48
12:45:01.867,53.75,22.82,1008.53,22.47
12:45:02.899,53.76,22.78,1008.52,22.5
12:45:03.930,53.69,22.82,1008.56,22.52
12:45:04.957,53.67,22.8,1008.55,22.5
12:45:05.989,53.68,22.8,1008.51,22.5
12:45:07.022,53.69,22.84,1008.54,22.52
12:45:07.999,53.71,22.82,1008.53,22.52
12:45:09.027,53.66,22.82,1008.54,22.54
